timestamp,frame,model,class,confidence
2025-04-29 00:28:36,1090,FishInv,11,0.719
2025-04-29 00:28:36,1091,MegaFauna,2,0.924
2025-04-29 00:28:36,1095,FishInv,11,0.84
2025-04-29 00:28:37,1096,MegaFauna,2,0.93
2025-04-29 00:28:37,1099,FishInv,11,0.784
2025-04-29 00:28:37,1100,MegaFauna,2,0.927
2025-04-29 00:28:37,1103,FishInv,11,0.681
2025-04-29 00:28:38,1105,MegaFauna,2,0.938
2025-04-29 00:28:38,1108,FishInv,11,0.775
2025-04-29 00:28:38,1110,MegaFauna,2,0.941
2025-04-29 00:28:38,1113,FishInv,11,0.805
2025-04-29 00:28:39,1114,MegaFauna,2,0.925
2025-04-29 00:28:39,1117,FishInv,11,0.848
2025-04-29 00:28:39,1119,MegaFauna,2,0.942
2025-04-29 00:28:39,1122,FishInv,11,0.812
2025-04-29 00:28:40,1123,MegaFauna,2,0.939
2025-04-29 00:28:40,1126,FishInv,11,0.775
2025-04-29 00:28:40,1128,MegaFauna,2,0.941
2025-04-29 00:28:40,1131,FishInv,11,0.727
2025-04-29 00:28:41,1133,MegaFauna,2,0.932
2025-04-29 00:28:41,1136,FishInv,11,0.674
2025-04-29 00:28:41,1138,MegaFauna,2,0.924
2025-04-29 00:28:42,1142,FishInv,11,0.789
2025-04-29 00:28:42,1144,MegaFauna,2,0.935
2025-04-29 00:28:42,1148,FishInv,11,0.674
2025-04-29 00:28:42,1150,MegaFauna,2,0.939
2025-04-29 00:28:43,1153,FishInv,11,0.797
2025-04-29 00:28:43,1155,MegaFauna,2,0.924
2025-04-29 00:28:43,1157,FishInv,11,0.621
2025-04-29 00:28:43,1159,MegaFauna,2,0.927
2025-04-29 00:28:44,1163,FishInv,11,0.847
2025-04-29 00:28:44,1164,MegaFauna,2,0.926
2025-04-29 00:28:44,1167,FishInv,11,0.801
2025-04-29 00:28:44,1169,MegaFauna,2,0.939
2025-04-29 00:28:45,1171,FishInv,11,0.596
2025-04-29 00:28:45,1172,MegaFauna,2,0.945
2025-04-29 00:28:45,1176,FishInv,11,0.718
2025-04-29 00:28:45,1179,MegaFauna,2,0.938
2025-04-29 00:28:46,1181,FishInv,11,0.74
2025-04-29 00:28:46,1182,MegaFauna,2,0.931
2025-04-29 00:28:46,1187,FishInv,11,0.865
2025-04-29 00:28:46,1188,MegaFauna,2,0.948
2025-04-29 00:28:47,1192,FishInv,11,0.734
2025-04-29 00:28:47,1194,MegaFauna,2,0.938
2025-04-29 00:28:47,1197,FishInv,11,0.865
2025-04-29 00:28:47,1198,MegaFauna,2,0.944
2025-04-29 00:28:48,1201,FishInv,11,0.816
2025-04-29 00:28:48,1203,MegaFauna,2,0.935
2025-04-29 00:28:48,1205,FishInv,11,0.781
2025-04-29 00:28:48,1206,MegaFauna,2,0.944
2025-04-29 00:28:49,1210,FishInv,11,0.738
2025-04-29 00:28:49,1212,MegaFauna,2,0.943
2025-04-29 00:28:49,1215,FishInv,11,0.811
2025-04-29 00:28:50,1217,MegaFauna,2,0.933
2025-04-29 00:28:50,1221,FishInv,11,0.84
2025-04-29 00:28:50,1223,MegaFauna,2,0.93
2025-04-29 00:28:50,1227,FishInv,11,0.821
2025-04-29 00:28:51,1229,MegaFauna,2,0.943
2025-04-29 00:28:51,1236,MegaFauna,2,0.956
2025-04-29 00:28:52,1240,FishInv,11,0.803
2025-04-29 00:28:52,1242,MegaFauna,2,0.925
2025-04-29 00:28:52,1245,FishInv,11,0.799
2025-04-29 00:28:52,1246,MegaFauna,2,0.935
2025-04-29 00:28:53,1249,FishInv,11,0.688
2025-04-29 00:28:53,1251,MegaFauna,2,0.934
2025-04-29 00:28:53,1255,FishInv,11,0.758
2025-04-29 00:28:53,1256,MegaFauna,2,0.939
2025-04-29 00:28:54,1259,FishInv,11,0.526
2025-04-29 00:28:54,1260,MegaFauna,2,0.939
2025-04-29 00:28:54,1263,FishInv,11,0.789
2025-04-29 00:28:54,1265,MegaFauna,2,0.922
2025-04-29 00:28:55,1269,FishInv,11,0.585
2025-04-29 00:28:55,1271,MegaFauna,2,0.947
2025-04-29 00:28:55,1274,FishInv,11,0.617
2025-04-29 00:28:55,1274,MegaFauna,2,0.948
2025-04-29 00:28:55,1277,FishInv,11,0.633
2025-04-29 00:28:56,1279,MegaFauna,2,0.945
2025-04-29 00:28:56,1283,FishInv,11,0.868
2025-04-29 00:28:56,1285,MegaFauna,2,0.947
2025-04-29 00:28:57,1288,FishInv,11,0.754
2025-04-29 00:28:57,1289,MegaFauna,2,0.935
2025-04-29 00:28:57,1291,FishInv,11,0.647
2025-04-29 00:28:57,1293,MegaFauna,2,0.926
2025-04-29 00:28:58,1297,FishInv,11,0.632
2025-04-29 00:28:58,1298,MegaFauna,2,0.931
2025-04-29 00:29:04,1351,FishInv,12,0.527
2025-04-29 00:29:04,1353,MegaFauna,1,0.554
2025-04-29 00:29:06,1370,FishInv,1,0.555
2025-04-29 00:29:07,1375,FishInv,1,0.635
2025-04-29 00:29:07,1380,FishInv,7,0.771
2025-04-29 00:29:09,1396,FishInv,12,0.777
2025-04-29 00:29:09,1397,MegaFauna,2,0.549
2025-04-29 00:29:12,1415,FishInv,12,0.502
2025-04-29 00:29:12,1417,MegaFauna,2,0.606
2025-04-29 00:29:12,1419,FishInv,12,0.566
2025-04-29 00:29:12,1420,MegaFauna,2,0.719
2025-04-29 00:29:13,1427,FishInv,12,0.513
2025-04-29 00:29:15,1446,FishInv,12,0.707
2025-04-29 00:29:19,1479,FishInv,12,0.569
2025-04-29 00:29:21,1500,FishInv,12,0.706
2025-04-29 00:29:22,1512,FishInv,12,0.576
2025-04-29 00:29:23,1519,FishInv,12,0.514
2025-04-29 00:29:24,1524,FishInv,12,0.599
2025-04-29 00:29:24,1527,FishInv,12,0.725
2025-04-29 00:29:25,1537,FishInv,12,0.562
2025-04-29 00:29:26,1539,MegaFauna,2,0.793
2025-04-29 00:29:28,1557,FishInv,12,0.506
2025-04-29 00:29:28,1563,FishInv,12,0.771
2025-04-29 00:29:28,1564,MegaFauna,2,0.657
2025-04-29 00:29:29,1566,FishInv,12,0.879
2025-04-29 00:29:30,1577,FishInv,12,0.548
2025-04-29 00:29:32,1594,MegaFauna,1,0.583
2025-04-29 00:29:32,1601,FishInv,12,0.531
2025-04-29 00:29:33,1610,FishInv,12,0.584
2025-04-29 00:29:35,1623,MegaFauna,1,0.591
2025-04-29 00:29:35,1627,MegaFauna,2,0.728
2025-04-29 00:29:36,1634,MegaFauna,2,0.659
2025-04-29 00:29:40,1665,FishInv,12,0.768
2025-04-29 00:29:40,1668,FishInv,12,0.532
2025-04-29 09:41:33,144,FishInv,12,0.776
2025-04-29 10:41:52,250,MegaFauna,1,0.729
2025-04-29 10:41:53,257,MegaFauna,2,0.748
2025-04-29 10:42:12,440,FishInv,12,0.521
2025-04-29 10:42:27,584,FishInv,4,0.531
2025-04-29 10:42:27,587,FishInv,12,0.543
2025-04-29 10:42:28,590,MegaFauna,1,0.579
2025-04-29 10:42:28,592,FishInv,12,0.53
2025-04-29 10:42:28,596,FishInv,12,0.584
2025-04-29 10:42:29,601,FishInv,12,0.689
2025-04-29 10:42:31,622,MegaFauna,2,0.63
2025-04-29 10:42:32,632,FishInv,11,0.553
2025-04-29 10:42:32,634,MegaFauna,2,0.88
2025-04-29 10:42:33,637,FishInv,11,0.831
2025-04-29 10:42:33,638,MegaFauna,2,0.942
2025-04-29 10:42:33,641,FishInv,11,0.797
2025-04-29 10:42:33,643,MegaFauna,2,0.959
2025-04-29 10:42:33,645,FishInv,11,0.577
2025-04-29 10:42:33,646,MegaFauna,2,0.969
2025-04-29 10:42:34,649,FishInv,11,0.732
2025-04-29 10:42:34,651,MegaFauna,2,0.964
2025-04-29 10:42:34,653,FishInv,11,0.539
2025-04-29 10:42:34,654,MegaFauna,2,0.956
2025-04-29 10:42:35,659,MegaFauna,2,0.888
2025-04-29 10:42:35,662,FishInv,11,0.583
2025-04-29 10:42:35,663,MegaFauna,2,0.949
2025-04-29 10:42:36,665,FishInv,11,0.826
2025-04-29 10:42:36,667,MegaFauna,2,0.96
2025-04-29 10:42:36,669,FishInv,11,0.822
2025-04-29 10:42:36,671,MegaFauna,2,0.919
2025-04-29 10:42:37,675,MegaFauna,2,0.912
2025-04-29 10:42:37,678,FishInv,11,0.83
2025-04-29 10:42:37,680,MegaFauna,2,0.92
2025-04-29 10:42:38,683,FishInv,11,0.844
2025-04-29 10:42:38,684,MegaFauna,2,0.921
2025-04-29 10:42:38,687,FishInv,11,0.872
2025-04-29 10:42:38,688,MegaFauna,2,0.929
2025-04-29 10:42:38,690,FishInv,11,0.841
2025-04-29 10:42:39,693,MegaFauna,2,0.944
2025-04-29 10:42:39,696,FishInv,11,0.848
2025-04-29 10:42:39,697,MegaFauna,2,0.943
2025-04-29 10:42:40,704,FishInv,11,0.865
2025-04-29 10:42:40,705,MegaFauna,2,0.941
2025-04-29 10:42:40,709,FishInv,11,0.742
2025-04-29 10:42:40,711,MegaFauna,2,0.908
2025-04-29 10:42:41,713,FishInv,11,0.752
2025-04-29 10:42:41,715,MegaFauna,2,0.912
2025-04-29 10:42:42,721,FishInv,11,0.857
2025-04-29 10:42:42,722,MegaFauna,2,0.892
2025-04-29 10:42:42,726,MegaFauna,2,0.874
2025-04-29 10:42:42,730,MegaFauna,2,0.838
2025-04-29 10:42:43,734,MegaFauna,2,0.817
2025-04-29 10:42:43,735,Trash,0,0.913
2025-04-29 10:42:44,742,MegaFauna,2,0.516
2025-04-29 10:42:44,745,FishInv,7,0.521
2025-04-29 10:42:44,748,MegaFauna,2,0.721
2025-04-29 10:42:45,753,MegaFauna,2,0.618
2025-04-29 10:42:45,757,FishInv,11,0.66
2025-04-29 10:42:46,761,FishInv,11,0.736
2025-04-29 10:42:46,762,MegaFauna,2,0.974
2025-04-29 10:42:46,765,FishInv,11,0.773
2025-04-29 10:42:46,767,MegaFauna,2,0.965
2025-04-29 10:42:47,770,FishInv,11,0.618
2025-04-29 10:42:47,772,MegaFauna,2,0.971
2025-04-29 10:42:47,776,FishInv,11,0.84
2025-04-29 10:42:47,779,MegaFauna,2,0.947
2025-04-29 10:42:48,782,FishInv,11,0.829
2025-04-29 10:42:48,783,MegaFauna,2,0.947
2025-04-29 10:42:48,786,FishInv,11,0.867
2025-04-29 10:42:48,788,MegaFauna,2,0.948
2025-04-29 10:42:49,790,FishInv,11,0.845
2025-04-29 10:42:49,791,MegaFauna,2,0.945
2025-04-29 10:42:49,794,FishInv,11,0.873
2025-04-29 10:42:49,795,MegaFauna,2,0.953
2025-04-29 10:42:49,799,FishInv,11,0.835
2025-04-29 10:42:50,801,MegaFauna,2,0.956
2025-04-29 10:42:50,803,FishInv,11,0.853
2025-04-29 10:42:50,804,MegaFauna,2,0.93
2025-04-29 10:42:50,807,FishInv,11,0.813
2025-04-29 10:42:50,810,MegaFauna,2,0.956
2025-04-29 10:42:51,813,FishInv,11,0.769
2025-04-29 10:42:51,814,MegaFauna,2,0.963
2025-04-29 10:42:51,817,FishInv,11,0.782
2025-04-29 10:42:51,818,MegaFauna,2,0.946
2025-04-29 10:42:52,820,FishInv,11,0.719
2025-04-29 10:42:52,822,MegaFauna,2,0.956
2025-04-29 10:42:52,825,FishInv,11,0.755
2025-04-29 10:42:52,825,MegaFauna,2,0.92
2025-04-29 10:42:53,829,FishInv,11,0.634
2025-04-29 10:42:53,831,MegaFauna,2,0.898
2025-04-29 10:42:53,833,FishInv,7,0.57
2025-04-29 10:42:53,837,MegaFauna,2,0.947
2025-04-29 10:42:55,853,FishInv,11,0.507
2025-04-29 10:42:55,854,MegaFauna,2,0.913
2025-04-29 10:42:55,857,FishInv,11,0.87
2025-04-29 10:42:56,859,MegaFauna,2,0.833
2025-04-29 10:42:56,862,FishInv,11,0.749
2025-04-29 10:42:56,863,MegaFauna,2,0.935
2025-04-29 10:42:56,867,FishInv,11,0.856
2025-04-29 10:42:57,869,MegaFauna,2,0.938
2025-04-29 10:42:57,872,FishInv,11,0.888
2025-04-29 10:42:57,873,MegaFauna,2,0.912
2025-04-29 10:42:58,878,MegaFauna,2,0.856
2025-04-29 10:42:58,881,MegaFauna,2,0.5
2025-04-29 10:42:59,892,FishInv,12,0.524
2025-04-29 10:43:01,907,FishInv,11,0.802
2025-04-29 10:43:01,907,MegaFauna,2,0.923
2025-04-29 10:43:01,912,FishInv,11,0.635
2025-04-29 10:43:01,914,MegaFauna,2,0.886
2025-04-29 10:43:02,918,MegaFauna,2,0.951
2025-04-29 10:43:02,922,MegaFauna,2,0.959
2025-04-29 10:43:02,927,MegaFauna,2,0.94
2025-04-29 10:43:03,930,FishInv,11,0.738
2025-04-29 10:43:03,930,MegaFauna,2,0.97
2025-04-29 10:43:03,933,FishInv,11,0.718
2025-04-29 10:43:03,935,MegaFauna,2,0.968
2025-04-29 10:43:04,938,FishInv,11,0.66
2025-04-29 10:43:04,940,MegaFauna,2,0.955
2025-04-29 10:43:04,942,FishInv,11,0.624
2025-04-29 10:43:04,944,MegaFauna,2,0.901
2025-04-29 10:43:05,948,MegaFauna,2,0.87
2025-04-29 10:43:05,954,MegaFauna,2,0.907
2025-04-29 10:43:06,957,FishInv,11,0.842
2025-04-29 10:43:06,959,MegaFauna,2,0.928
2025-04-29 10:43:06,964,MegaFauna,2,0.909
2025-04-29 10:43:07,966,FishInv,11,0.758
2025-04-29 10:43:07,968,MegaFauna,2,0.955
2025-04-29 10:43:07,971,FishInv,11,0.827
2025-04-29 10:43:07,973,MegaFauna,2,0.937
2025-04-29 10:43:07,975,FishInv,11,0.826
2025-04-29 10:43:08,976,MegaFauna,2,0.933
2025-04-29 10:43:08,979,FishInv,11,0.777
2025-04-29 10:43:08,981,MegaFauna,2,0.949
2025-04-29 10:43:08,984,FishInv,11,0.799
2025-04-29 10:43:09,986,MegaFauna,2,0.948
2025-04-29 10:43:09,989,FishInv,11,0.873
2025-04-29 10:43:09,991,MegaFauna,2,0.948
2025-04-29 10:43:09,994,FishInv,11,0.866
2025-04-29 10:43:09,995,MegaFauna,2,0.95
2025-04-29 10:43:10,997,FishInv,11,0.858
2025-04-29 10:43:10,999,MegaFauna,2,0.948
2025-04-29 10:43:10,1002,FishInv,11,0.905
2025-04-29 10:43:10,1003,MegaFauna,2,0.954
2025-04-29 10:43:11,1006,FishInv,11,0.703
2025-04-29 10:43:11,1009,MegaFauna,2,0.913
2025-04-29 10:43:11,1013,MegaFauna,2,0.904
2025-04-29 10:43:12,1018,MegaFauna,2,0.671
2025-04-29 10:43:13,1030,FishInv,4,0.756
2025-04-29 10:43:13,1031,MegaFauna,1,0.569
2025-04-29 10:43:13,1034,FishInv,4,0.663
2025-04-29 10:43:14,1039,FishInv,4,0.555
2025-04-29 10:43:14,1042,FishInv,4,0.558
2025-04-29 10:43:16,1058,MegaFauna,2,0.782
2025-04-29 10:43:16,1066,MegaFauna,2,0.574
2025-04-29 10:43:18,1083,MegaFauna,2,0.623
2025-04-29 10:43:24,1140,Trash,2,0.908
2025-04-29 10:43:24,1144,Trash,2,0.902
2025-04-29 10:43:25,1153,Trash,2,0.904
2025-04-29 10:43:27,1172,Trash,2,0.906
2025-04-29 10:43:28,1177,Trash,2,0.905
2025-04-29 10:43:28,1181,Trash,2,0.908
2025-04-29 10:43:31,1207,MegaFauna,2,0.685
2025-04-29 10:43:36,1259,MegaFauna,2,0.897
2025-04-29 10:43:36,1263,MegaFauna,2,0.543
2025-04-29 10:43:38,1274,MegaFauna,2,0.846
2025-04-29 10:43:38,1280,MegaFauna,2,0.887
2025-04-29 10:43:40,1297,MegaFauna,2,0.899
2025-04-29 10:43:40,1302,MegaFauna,2,0.895
2025-04-29 10:43:41,1307,MegaFauna,2,0.906
2025-04-29 10:43:41,1311,MegaFauna,2,0.776
2025-04-29 10:43:42,1316,MegaFauna,2,0.873
2025-04-29 10:43:43,1328,MegaFauna,2,0.898
2025-04-29 10:43:43,1331,MegaFauna,2,0.911
2025-04-29 10:43:44,1335,MegaFauna,2,0.824
2025-04-29 10:43:44,1339,MegaFauna,2,0.93
2025-04-29 10:43:45,1344,MegaFauna,2,0.869
2025-04-29 10:43:45,1347,FishInv,4,0.539
2025-04-29 10:43:46,1358,MegaFauna,2,0.909
2025-04-29 10:44:38,107,MegaFauna,2,0.875
2025-04-29 10:44:38,110,MegaFauna,2,0.889
2025-04-29 10:44:39,116,MegaFauna,2,0.94
2025-04-29 10:44:39,120,MegaFauna,2,0.921
2025-04-29 10:44:40,124,MegaFauna,2,0.931
2025-04-29 10:44:40,129,MegaFauna,2,0.912
2025-04-29 10:44:41,133,MegaFauna,2,0.92
2025-04-29 10:44:41,137,MegaFauna,2,0.925
2025-04-29 10:44:41,142,MegaFauna,2,0.935
2025-04-29 10:44:42,146,MegaFauna,2,0.936
2025-04-29 10:44:42,151,MegaFauna,2,0.939
2025-04-29 10:44:43,155,MegaFauna,2,0.944
2025-04-29 10:44:43,160,MegaFauna,2,0.923
2025-04-29 10:44:44,164,MegaFauna,2,0.919
2025-04-29 10:44:45,169,MegaFauna,2,0.949
2025-04-29 10:44:45,173,MegaFauna,2,0.935
2025-04-29 10:44:45,180,MegaFauna,2,0.927
2025-04-29 10:44:46,190,MegaFauna,2,0.931
2025-04-29 10:44:47,194,MegaFauna,2,0.938
2025-04-29 10:44:47,200,MegaFauna,2,0.946
2025-04-29 10:44:48,204,MegaFauna,2,0.95
2025-04-29 10:44:48,209,MegaFauna,2,0.943
2025-04-29 10:44:49,215,MegaFauna,2,0.947
2025-04-29 10:44:49,220,MegaFauna,2,0.939
2025-04-29 10:44:50,225,MegaFauna,2,0.939
2025-04-29 10:44:51,231,MegaFauna,2,0.926
2025-04-29 10:44:51,235,MegaFauna,2,0.943
2025-04-29 10:44:52,241,MegaFauna,2,0.942
2025-04-29 10:44:52,246,MegaFauna,2,0.934
2025-04-29 10:44:52,249,FishInv,9,0.803
2025-04-29 10:44:53,252,MegaFauna,2,0.931
2025-04-29 10:44:53,256,MegaFauna,2,0.936
2025-04-29 10:44:54,261,MegaFauna,2,0.939
2025-04-29 10:44:54,265,MegaFauna,2,0.935
2025-04-29 10:44:55,270,MegaFauna,2,0.937
2025-04-29 10:44:55,274,MegaFauna,2,0.935
2025-04-29 10:44:55,278,MegaFauna,2,0.942
2025-04-29 10:44:56,283,MegaFauna,2,0.942
2025-04-29 10:44:56,287,MegaFauna,2,0.92
2025-04-29 10:44:57,292,MegaFauna,2,0.924
2025-04-29 10:44:57,295,MegaFauna,2,0.926
2025-04-29 10:44:58,300,MegaFauna,2,0.936
2025-04-29 10:44:58,305,MegaFauna,2,0.931
2025-04-29 10:44:59,309,MegaFauna,2,0.954
2025-04-29 10:44:59,315,MegaFauna,2,0.936
2025-04-29 10:45:00,319,MegaFauna,2,0.917
2025-04-29 10:45:00,324,MegaFauna,2,0.93
2025-04-29 10:45:01,329,MegaFauna,2,0.928
2025-04-29 10:45:01,333,MegaFauna,2,0.942
2025-04-29 10:45:02,338,MegaFauna,2,0.941
2025-04-29 10:45:02,343,MegaFauna,2,0.934
2025-04-29 10:45:03,348,MegaFauna,2,0.929
2025-04-29 10:45:04,356,MegaFauna,2,0.928
2025-04-29 10:45:04,361,MegaFauna,2,0.92
2025-04-29 10:45:04,366,MegaFauna,2,0.938
2025-04-29 10:45:05,370,MegaFauna,2,0.916
2025-04-29 10:45:05,375,MegaFauna,2,0.928
2025-04-29 10:45:06,379,MegaFauna,2,0.938
2025-04-29 10:45:06,383,MegaFauna,2,0.922
2025-04-29 10:45:07,389,MegaFauna,2,0.921
2025-04-29 10:45:07,392,MegaFauna,2,0.929
2025-04-29 10:45:07,396,FishInv,9,0.849
2025-04-29 10:45:08,398,MegaFauna,2,0.924
2025-04-29 10:45:08,400,FishInv,9,0.847
2025-04-29 10:45:08,401,MegaFauna,2,0.923
2025-04-29 10:45:08,404,FishInv,9,0.866
2025-04-29 10:45:08,406,MegaFauna,2,0.926
2025-04-29 10:45:09,409,FishInv,9,0.892
2025-04-29 10:45:09,410,MegaFauna,2,0.922
2025-04-29 10:45:09,413,FishInv,9,0.881
2025-04-29 10:45:09,415,MegaFauna,2,0.927
2025-04-29 10:45:10,417,FishInv,9,0.889
2025-04-29 10:45:10,419,MegaFauna,2,0.921
2025-04-29 10:45:10,423,MegaFauna,2,0.932
2025-04-29 10:45:11,427,MegaFauna,2,0.929
2025-04-29 10:45:11,431,MegaFauna,2,0.93
2025-04-29 10:45:12,435,MegaFauna,2,0.932
2025-04-29 10:45:12,439,MegaFauna,2,0.94
2025-04-29 10:45:12,442,MegaFauna,2,0.942
2025-04-29 10:45:13,445,FishInv,9,0.817
2025-04-29 10:45:13,447,MegaFauna,2,0.925
2025-04-29 10:45:13,451,MegaFauna,2,0.933
2025-04-29 10:45:14,456,MegaFauna,2,0.913
2025-04-29 10:45:15,464,MegaFauna,2,0.892
2025-04-29 10:45:15,468,MegaFauna,2,0.885
2025-04-29 10:45:16,474,MegaFauna,2,0.879
2025-04-29 10:45:16,478,MegaFauna,2,0.906
2025-04-29 10:45:17,482,MegaFauna,2,0.924
2025-04-29 10:45:17,486,MegaFauna,2,0.899
2025-04-29 10:45:18,491,MegaFauna,2,0.909
2025-04-29 10:45:18,495,MegaFauna,2,0.889
2025-04-29 10:45:18,499,MegaFauna,2,0.897
2025-04-29 10:45:19,504,MegaFauna,2,0.914
2025-04-29 10:45:19,508,MegaFauna,2,0.928
2025-04-29 10:45:20,512,MegaFauna,2,0.899
2025-04-29 10:45:20,517,MegaFauna,2,0.896
2025-04-29 10:45:21,522,MegaFauna,2,0.91
2025-04-29 10:45:22,529,MegaFauna,2,0.943
2025-04-29 10:45:22,532,MegaFauna,2,0.906
2025-04-29 10:45:23,537,MegaFauna,2,0.883
2025-04-29 10:45:23,540,MegaFauna,2,0.911
2025-04-29 10:45:23,544,MegaFauna,2,0.9
2025-04-29 10:45:24,548,MegaFauna,2,0.91
2025-04-29 10:45:24,552,MegaFauna,2,0.906
2025-04-29 10:45:25,556,MegaFauna,2,0.894
2025-04-29 10:45:25,561,MegaFauna,2,0.892
2025-04-29 10:45:26,564,MegaFauna,2,0.875
2025-04-29 10:45:26,568,MegaFauna,2,0.888
2025-04-29 10:45:26,571,FishInv,4,0.801
2025-04-29 10:45:27,574,MegaFauna,2,0.929
2025-04-29 10:45:27,578,MegaFauna,2,0.916
2025-04-29 10:45:27,582,FishInv,4,0.808
2025-04-29 10:45:28,583,MegaFauna,2,0.9
2025-04-29 10:45:28,587,MegaFauna,2,0.917
2025-04-29 10:45:28,594,MegaFauna,2,0.888
2025-04-29 10:45:29,598,MegaFauna,2,0.908
2025-04-29 10:45:29,601,MegaFauna,2,0.932
2025-04-29 10:45:30,607,MegaFauna,2,0.92
2025-04-29 10:45:30,612,MegaFauna,2,0.895
2025-04-29 10:45:31,617,MegaFauna,2,0.909
2025-04-29 10:45:31,621,MegaFauna,2,0.921
2025-04-29 10:45:32,625,MegaFauna,2,0.932
2025-04-29 10:46:10,110,MegaFauna,2,0.908
2025-04-29 10:46:10,116,MegaFauna,2,0.934
2025-04-29 10:46:10,118,FishInv,9,0.821
2025-04-29 10:46:11,120,MegaFauna,2,0.865
2025-04-29 10:46:11,123,MegaFauna,2,0.94
2025-04-29 10:46:12,130,MegaFauna,2,0.88
2025-04-29 10:46:13,137,MegaFauna,2,0.938
2025-04-29 10:46:13,140,MegaFauna,2,0.961
2025-04-29 10:46:13,144,MegaFauna,2,0.951
2025-04-29 10:46:14,146,MegaFauna,2,0.963
2025-04-29 10:46:14,149,MegaFauna,2,0.963
2025-04-29 10:46:14,153,MegaFauna,2,0.956
2025-04-29 10:46:15,156,MegaFauna,2,0.935
2025-04-29 10:46:15,159,MegaFauna,2,0.962
2025-04-29 10:46:15,163,MegaFauna,2,0.958
2025-04-29 10:46:16,166,MegaFauna,2,0.954
2025-04-29 10:46:16,169,MegaFauna,2,0.965
2025-04-29 10:46:16,172,MegaFauna,2,0.961
2025-04-29 10:46:17,175,MegaFauna,2,0.923
2025-04-29 10:46:17,178,MegaFauna,2,0.943
2025-04-29 10:46:17,180,MegaFauna,2,0.949
2025-04-29 10:46:18,184,MegaFauna,2,0.936
2025-04-29 10:46:18,187,MegaFauna,2,0.841
2025-04-29 10:46:19,191,MegaFauna,2,0.932
2025-04-29 10:46:19,194,MegaFauna,2,0.932
2025-04-29 10:46:20,199,MegaFauna,2,0.882
2025-04-29 10:46:25,247,MegaFauna,2,0.89
2025-04-29 10:52:51,190,FishInv,11,0.835
2025-04-29 10:52:52,202,MegaFauna,2,0.952
2025-04-29 10:52:53,206,MegaFauna,2,0.888
2025-04-29 10:52:53,211,MegaFauna,2,0.899
2025-04-29 10:52:54,214,MegaFauna,2,0.911
2025-04-29 10:52:54,217,MegaFauna,2,0.95
2025-04-29 10:52:54,219,Trash,0,0.928
2025-04-29 10:52:54,221,MegaFauna,2,0.921
2025-04-29 10:52:55,225,MegaFauna,2,0.9
2025-04-29 10:52:55,228,MegaFauna,2,0.927
2025-04-29 10:52:56,232,MegaFauna,2,0.933
2025-04-29 10:52:56,236,MegaFauna,2,0.949
2025-04-29 10:52:56,239,MegaFauna,2,0.943
2025-04-29 10:52:57,243,MegaFauna,2,0.956
2025-04-29 10:52:57,247,MegaFauna,2,0.903
2025-04-29 10:52:57,250,MegaFauna,2,0.832
2025-04-29 10:52:58,253,MegaFauna,2,0.802
2025-04-29 10:52:58,257,MegaFauna,2,0.901
2025-04-29 10:52:59,260,MegaFauna,2,0.875
2025-04-29 10:52:59,264,MegaFauna,2,0.914
2025-04-29 10:53:01,284,MegaFauna,2,0.853
2025-04-29 10:53:02,289,MegaFauna,2,0.864
2025-04-29 10:53:03,301,MegaFauna,2,0.85
2025-04-29 10:53:03,304,MegaFauna,2,0.883
2025-04-29 10:53:03,307,MegaFauna,2,0.87
2025-04-29 10:53:04,317,MegaFauna,2,0.819
2025-04-29 10:53:05,320,MegaFauna,2,0.934
2025-04-29 10:53:05,324,MegaFauna,2,0.855
2025-04-29 10:53:05,327,MegaFauna,2,0.823
2025-04-29 10:53:06,334,FishInv,11,0.846
2025-04-29 10:53:06,335,MegaFauna,2,0.878
2025-04-29 10:53:07,338,MegaFauna,2,0.942
2025-04-29 10:53:07,343,MegaFauna,2,0.954
2025-04-29 10:53:08,347,MegaFauna,2,0.937
2025-04-29 10:53:08,350,MegaFauna,2,0.942
2025-04-29 10:53:08,354,MegaFauna,2,0.956
2025-04-29 10:53:09,359,MegaFauna,2,0.958
2025-04-29 10:53:09,364,MegaFauna,2,0.954
2025-04-29 10:53:10,367,MegaFauna,2,0.954
2025-04-29 10:53:10,371,MegaFauna,2,0.958
2025-04-29 10:53:10,375,MegaFauna,2,0.916
2025-04-29 10:53:11,378,MegaFauna,2,0.943
2025-04-29 10:53:11,383,MegaFauna,2,0.931
2025-04-29 10:53:11,388,MegaFauna,2,0.915
2025-04-29 10:53:12,391,MegaFauna,2,0.875
2025-04-29 10:53:13,401,MegaFauna,2,0.863
2025-04-29 10:53:13,406,MegaFauna,2,0.929
2025-04-29 10:53:14,410,MegaFauna,2,0.896
2025-04-29 10:53:14,414,MegaFauna,2,0.864
2025-04-29 10:53:18,447,MegaFauna,2,0.876
2025-04-29 10:53:19,458,MegaFauna,2,0.894
2025-04-29 10:53:19,462,MegaFauna,2,0.896
2025-04-29 10:53:19,466,MegaFauna,2,0.904
2025-04-29 10:53:20,470,MegaFauna,2,0.895
2025-04-29 10:53:20,474,MegaFauna,2,0.906
2025-04-29 10:53:21,477,MegaFauna,2,0.91
2025-04-29 10:53:21,481,MegaFauna,2,0.917
2025-04-29 10:53:21,484,MegaFauna,2,0.93
2025-04-29 10:53:22,487,MegaFauna,2,0.909
